date,AAPL,ABBV,AMZN,BA,BAC,C,CSCO,CVX,DIS,DWDP,FB,GOOG,HD,INTC,JNJ,JPM,KO,MA,MSFT,ORCL,PEP,PFE,PG,PM,T,TSLA,UNH,V,VZ,WFC,WMT,XOM
1980-12-31,0.50180705770402,,,3.4625914091987,,14.753288816777,,8.1627184434696,0.78905741704314,,,,,0.27678112253861,0.89066583181249,,0.26238077800043,,,,0.75724072761872,0.45851039829316,1.0250839987549,,,,,,,0.50036133579965,0.1606953597759,1.9347134252251
1981-01-02,0.50724709905622,,,3.3935435859471,,15.05437634365,,8.1422091006468,0.80060459875597,,,,,0.27678112253861,0.89182659931259,,0.26639079288746,,,,0.76418789025742,0.45851039829316,1.0140695924956,,,,,,,0.49601036766226,0.16797313309468,1.9467123921392
1981-01-05,0.49621998820717,,,3.4429755503204,,15.05437634365,,8.2751096421385,0.80630120840096,,,,,0.28709594698104,0.90182705777505,,0.2791284872345,,,,0.78502937817353,0.45420513633735,1.0270189620167,,,,,,,0.52211617648659,0.17865074212442,1.9467123921392
1981-01-06,0.47416576650907,,,3.4429755503204,,15.540001386993,,8.1011904150012,0.80245214783002,,,,,0.28021939735276,0.90852379335259,,0.28015064789197,,,,0.79892370345094,0.46281566024896,1.0567876275824,,,,,,,0.52646714462398,0.18258180216521,1.9318336731657
1981-01-07,0.45402291069148,,,3.2468169615374,,15.175782604486,,7.9166063295961,0.78135929590126,,,,,0.2716237103174,0.88727281911987,,0.27716279366242,,,,0.78141685360141,0.45851039829316,1.073606923627,,,,,,,0.53081811276137,0.18061627214481,1.8958367724235
1981-01-08,0.44476013757828,,,3.1291218082675,,15.117507599285,,7.6704942157227,0.78135929590126,,,,,0.26646629809618,0.86950414738747,,0.2781849543199,,,,0.78502937817353,0.45101924249006,1.0511315811249,,,,,,,0.53081811276137,0.17530402884644,1.8387216899125
1981-01-09,0.46872572515688,,,3.197384997164,,15.117507599285,,7.7525315870138,0.79675553818503,,,,,0.26646629809618,0.86611113469485,,0.28015064789197,,,,0.80587086608964,0.45420513633735,1.0567876275824,,,,,,,0.52211617648659,0.16398895062089,1.8567201402836
1981-01-12,0.46490299339587,,,3.2468169615374,,14.627026305508,,7.834568958305,0.8121517804688,,,,,0.26130888587496,0.8750401154649,,0.2781849543199,,,,0.80587086608964,0.45101924249006,1.0530665443867,,,,,,,0.52646714462398,0.16531701144549,1.8627196237406
1981-01-13,0.44843584119463,,,3.2366167149206,,14.627026305508,,7.834568958305,0.81030423139474,,,,,0.25958974846789,0.86271812200223,,0.27716279366242,,,,0.80253622802307,0.44671398053425,1.0530665443867,,,,,,,0.52646714462398,0.17068237717685,1.9018362558805
1981-01-14,0.45034720707513,,,3.197384997164,,14.811563821978,,8.0396623865329,0.8121517804688,,,,,0.26130888587496,0.8571821539248,,0.27519710009035,,,,0.80253622802307,0.44232261333933,1.0511315811249,,,,,,,0.52211617648659,0.17466655965063,1.8807180741118
1981-01-15,0.45946295204368,,,3.3150801504339,,14.874695077613,,8.2652651575835,0.79105892854003,,,,,0.26302802328203,0.86271812200223,,0.2722092458608,,,,0.80587086608964,0.43810345662265,1.049345461191,,,,,,,0.52211617648659,0.17131984637266,1.916714974854
1981-01-16,0.45578724842733,,,3.3637274804521,,14.991245088015,,8.4908679286342,0.78905741704314,,,,,0.27506198513154,0.86503965700244,,0.2722092458608,,,,0.80948339066177,0.42622093362463,1.0456243779953,,,,,,,0.52646714462398,0.16467954224968,1.9198347062516
1981-01-19,0.48328151147762,,,3.3346960093122,,14.932970082814,,8.3571470134296,0.78320684497531,,,,,0.27506198513154,0.85494990873229,,0.2722092458608,,,,0.79892370345094,0.42940682747192,1.023297878821,,,,,,,0.51776520834921,0.16999178554806,1.9138352227946
1981-01-20,0.46872572515688,,,3.2264164683039,,14.690157561142,,7.9986437008873,0.76981211418843,,,,,0.26646629809618,0.84709240565464,,0.26930001937413,,,,0.78864190274566,0.42622093362463,1.0195767956253,,,,,,,0.50471230393704,0.16733566389887,1.8778383220524
1981-01-21,0.47784147012542,,,3.2468169615374,,14.811563821978,,7.9469601569739,0.76596305361749,,,,,0.26474716068911,0.83146668930705,,0.26238077800043,,,,0.78141685360141,0.42622093362463,1.0121346292339,,,,,,,0.50036133579965,0.16531701144549,1.8658393551383
1981-01-22,0.48328151147762,,,3.1879693849024,,14.627026305508,,7.7935502726594,0.76211399304655,,,,,0.26474716068911,0.83593117969208,,0.25947155151376,,,,0.78864190274566,0.42191567166882,1.0084135460381,,,,,,,0.50471230393704,0.16531701144549,1.8447211733695
1981-01-23,0.48151717374177,,,3.167568891669,,14.627026305508,,7.8550783011278,0.76211399304655,,,,,0.26990457291032,0.84825317315475,,0.26143724508583,,,,0.78864190274566,0.42191567166882,1.0158557124296,,,,,,,0.50471230393704,0.16930119391927,1.8267227229984
1981-01-26,0.47416576650907,,,3.167568891669,,14.510476295105,,7.6803387002776,0.7639615421206,,,,,0.26302802328203,0.86164664430982,,0.25852801859916,,,,0.78864190274566,0.44232261333933,1.0101996659721,,,,,,,0.50471230393704,0.16669819470307,1.8298424543961
1981-01-27,0.47049006289272,,,3.2075852437807,,14.389070034269,,7.8755876439506,0.78905741704314,,,,,0.26130888587496,0.86611113469485,,0.26041508442835,,,,0.79197654081224,0.44671398053425,1.0046924628424,,,,,,,0.49601036766226,0.16531701144549,1.8627196237406
1981-01-28,0.45578724842733,,,3.1189215616508,,14.44734503947,,7.732022244191,0.79675553818503,,,,,0.26130888587496,0.86611113469485,,0.25750585794168,,,,0.80948339066177,0.44232261333933,0.997250296451,,,,,,,0.50036133579965,0.16467954224968,1.8387216899125
1981-01-29,0.43917306808143,,,3.1385374205291,,14.325938778635,,7.732022244191,0.80445365932691,,,,,0.26130888587496,0.86164664430982,,0.26536863222998,,,,0.83365951664446,0.44232261333933,0.98802201012564,,,,,,,0.49601036766226,0.16467954224968,1.8598398716813
1981-01-30,0.41535450864748,,,3.1189215616508,,14.44734503947,,7.4859101303176,0.80445365932691,,,,,0.25615147365375,0.85494990873229,,0.2643464715725,,,,0.84421920385529,0.43379819466684,0.997250296451,,,,,,,0.50036133579965,0.15936729895131,1.8658393551383
1981-02-02,0.39153594921354,,,3.0302578795209,,14.325938778635,,7.2192886736214,0.79105892854003,,,,,0.24755578661839,0.84155643757721,,0.26143724508583,,,,0.83004699207233,0.42191567166882,0.997250296451,,,,,,,0.51341424021182,0.15007087317915,1.8207232395414
1981-02-03,0.40609173553428,,,3.0114266549977,,14.44734503947,,7.3628540733809,0.81600084103974,,,,,0.25787061106082,0.85494990873229,,0.26930001937413,,,,0.84060667928316,0.42622093362463,0.997250296451,,,,,,,0.50471230393704,0.15007087317915,1.8087242726273
1981-02-04,0.42079454999968,,,2.9918107961194,,14.325938778635,,7.3423447305581,0.84679332560728,,,,,0.26474716068911,0.85387843103988,,0.26639079288746,,,,0.83365951664446,0.42191567166882,0.98980813005958,,,,,,,0.50036133579965,0.16133282897171,1.7938455536539
1981-02-05,0.42079454999968,,,3.0600739850159,,14.389070034269,,7.3423447305581,0.86603862846199,,,,,0.2716237103174,0.85164618584737,,0.2634029386579,,,,0.83699415471104,0.42191567166882,0.96941659414707,,,,,,,0.50036133579965,0.16797313309468,1.8027247891703
1981-02-06,0.42270591588018,,,2.9031471139894,,14.510476295105,,7.4243821018492,0.88143487074576,,,,,0.27506198513154,0.8582536316172,,0.26238077800043,,,,0.83365951664446,0.41761040971302,0.98236596366815,,,,,,,0.50471230393704,0.17397596802184,1.7938455536539
1981-02-09,0.40065169418209,,,2.8144834318595,,14.204532517799,,7.4654007874948,0.87758581017481,,,,,0.27506198513154,0.8582536316172,,0.26238077800043,,,,0.83365951664446,0.42191567166882,0.98802201012564,,,,,,,0.49601036766226,0.17397596802184,1.754728921514
1981-02-10,0.40065169418209,,,2.8639153962328,,14.325938778635,,7.547438158786,0.88728544281359,,,,,0.27850025994568,0.87727236065741,,0.26238077800043,,,,0.84421920385529,0.42191567166882,0.98430092692992,,,,,,,0.48521996668154,0.16866372472347,1.7458496859976
1981-02-11,0.38771321745254,,,2.8246836784762,,14.204532517799,,7.4038727590264,0.88913299188764,,,,,0.27334284772447,0.87057562507987,,0.26639079288746,,,,0.87200785441011,0.41761040971302,0.98802201012564,,,,,,,0.49601036766226,0.17264790719725,1.7098527852554
1981-02-12,0.38418454198084,,,2.7854519607196,,14.204532517799,,7.3628540733809,0.86988768903293,,,,,0.26474716068911,0.86048587680972,,0.26639079288746,,,,0.88923681775409,0.41761040971302,0.997250296451,,,,,,,0.49601036766226,0.17466655965063,1.7247315042288
1981-02-13,0.37492176886764,,,2.7368046307014,,13.961719996127,,7.5679475016087,0.85633899582321,,,,,0.26474716068911,0.84445835632748,,0.26536863222998,,,,0.87534249247668,0.40899988580141,0.997250296451,,,,,,,0.49601036766226,0.17131984637266,1.7127325373147
1981-02-17,0.38418454198084,,,2.7752517141029,,14.083126256963,,7.6499848728999,0.86218956789104,,,,,0.2716237103174,0.84562622426708,,0.26536863222998,,,,0.86144816719928,0.40899988580141,1.0140695924956,,,,,,,0.50471230393704,0.17264790719725,1.7518491694546
1981-02-18,0.40065169418209,,,2.7854519607196,,14.204532517799,,7.7935502726594,0.88913299188764,,,,,0.27334284772447,0.87140915493367,,0.26639079288746,,,,0.86839532983798,0.41761040971302,1.0326750084742,,,,,,,0.50906327207443,0.17131984637266,1.7427299545999
1981-02-19,0.37683313474814,,,2.7368046307014,,14.262807523,,7.4752452720497,0.8852839313167,,,,,0.27334284772447,0.87140915493367,,0.2643464715725,,,,0.86144816719928,0.43379819466684,1.023297878821,,,,,,,0.50036133579965,0.16866372472347,1.7038533017983
1981-02-20,0.35654325078589,,,2.6967882785896,,14.325938778635,,7.454735929227,0.8852839313167,,,,,0.26130888587496,0.87590095470137,,0.26238077800043,,,,0.84421920385529,0.42622093362463,1.023297878821,,,,,,,0.50036133579965,0.16669819470307,1.6918543348843
1981-02-23,0.36198329213809,,,2.687372666328,,14.146257512597,,7.3833634162037,0.90452923417141,,,,,0.25787061106082,0.88147078641332,,0.26639079288746,,,,0.87534249247668,0.43379819466684,1.0250839987549,,,,,,,0.50906327207443,0.16669819470307,1.6947340869436
1981-02-24,0.34919184355319,,,2.687372666328,,14.024851251762,,7.1987793307986,0.90252772267452,,,,,0.25615147365375,0.89386815377217,,0.26930001937413,,,,0.87534249247668,0.43810345662265,1.0195767956253,,,,,,,0.50471230393704,0.16467954224968,1.6947340869436
1981-02-25,0.37124606525129,,,2.7171887718231,,14.024851251762,,7.3726985579358,0.91992547645518,,,,,0.23036441254766,0.90392978525182,,0.2712657129462,,,,0.87867713054326,0.43379819466684,1.0009713796467,,,,,,,0.50906327207443,0.16133282897171,1.7187320207718
1981-02-26,0.37683313474814,,,2.7956522073363,,14.083126256963,,7.4243821018492,0.931472658168,,,,,0.22692613773352,0.92872451996952,,0.27614063300494,,,,0.89951861845937,0.42940682747192,1.0029063429085,,,,,,,0.51341424021182,0.1620234206005,1.7098527852554
1981-02-27,0.38962458333304,,,2.746220242963,,14.024851251762,,7.5162639576953,0.91807792738112,,,,,0.2406792369901,0.92531075214606,,0.28211634146405,,,,0.9031311430315,0.42940682747192,1.0624436740399,,,,,,,0.52211617648659,0.16797313309468,1.7278512356265
1981-03-02,0.39153594921354,,,2.746220242963,,14.024851251762,,7.5884568444315,0.931472658168,,,,,0.24755578661839,0.92081895237837,,0.28305987437864,,,,0.91702546830891,0.42622093362463,1.0642297939738,,,,,,,0.52211617648659,0.16999178554806,1.7458496859976
1981-03-03,0.38594887971669,,,2.746220242963,,13.898588740492,,7.5269288159632,0.91407490438734,,,,,0.24239837439717,0.90734355307527,,0.28015064789197,,,,0.9100783056702,0.42622093362463,1.049345461191,,,,,,,0.52646714462398,0.17328537639305,1.7218517521694
1981-03-04,0.38227317610034,,,2.7171887718231,,13.961719996127,,7.444891444672,0.91607641588423,,,,,0.23896009958302,0.91740518455491,,0.28305987437864,,,,0.93786695622502,0.42622093362463,1.0399683315378,,,,,,,0.52646714462398,0.17201043800144,1.7098527852554
1981-03-05,0.38036181021984,,,2.7266043840847,,13.961719996127,,7.2291331581763,0.9102258438164,,,,,0.23208354995474,0.91857305249452,,0.28793479443739,,,,0.93091979358631,0.42940682747192,1.0438382580613,,,,,,,0.53081811276137,0.16733566389887,1.6707361531155
1981-03-06,0.37683313474814,,,2.7266043840847,,13.898588740492,,7.0141952453935,0.90452923417141,,,,,0.23208354995474,0.91740518455491,,0.28895695509487,,,,0.91702546830891,0.43810345662265,1.0438382580613,,,,,,,0.53081811276137,0.17131984637266,1.655857434142
